product_id,title,price,category,type,image_url,product_url,scrape_date
2235279,Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1737358891/productimages/2235279-2-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2235279/2,2025-03-21 22:08:18
2232250,Strickjacke - gerippt,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1731585547/productimages/2232250-2-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-gerippt-2232250/2,2025-03-21 22:08:18
2236721,Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1741197895/productimages/2236721-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2236721/1,2025-03-21 22:08:18
2236778,Lange Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736419750/productimages/2236778-1-01.jpg",https://www.c-and-a.com/de/de/shop/lange-strickjacke-2236778/1,2025-03-21 22:08:18
2233850,Strickjacke - gestreift,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734456559/productimages/2233850-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-gestreift-2233850/1,2025-03-21 22:08:18
2234800,Crop Strickjacke - gerippt,Price not found,sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1735296911/productimages/2234800-3-01.jpg",https://www.c-and-a.com/de/de/shop/crop-strickjacke-gerippt-2234800/3,2025-03-21 22:08:18
2211132,Strickjacke,"19,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1724154771/productimages/2211132-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2211132/1,2025-03-21 22:08:18
2220816,Strickjacke,"19,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1723304007/productimages/2220816-4-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2220816/4,2025-03-21 22:08:18
2237928,Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739881676/productimages/2237928-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2237928/1,2025-03-21 22:08:18
2236258,Crop Strickjacke - gerippt - gestreift,"22,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736765383/productimages/2236258-1-01.jpg",https://www.c-and-a.com/de/de/shop/crop-strickjacke-gerippt-gestreift-2236258/1,2025-03-21 22:08:18
