product_id,title,price,category,type,image_url,product_url,scrape_date
,Schäfchen - Baby-Schlafsack - 0-6 Monate - gestreift,"22,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1737020917/productimages/2233404-1-08.jpg",,2025-03-21 22:08:20
,Multipack 2er - Schäfchen - Baby-Mütze - gerippt,"4,99",accessories,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730526522/productimages/2233407-1-08.jpg",,2025-03-21 22:08:20
,Schäfchen - Baby-Handtuch mit Kapuze,"12,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734502726/productimages/2233410-1-08.jpg",,2025-03-21 22:08:20
,Schäfchen - Baby-Decke - 100 x 85 cm,"10,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732687816/productimages/2233414-1-08.jpg",,2025-03-21 22:08:20
,Multipack 3er - Traktor und Schaf - Baby-Musselin-Tuch,"10,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732277100/productimages/2233417-1-08.jpg",,2025-03-21 22:08:20
,Multipack 3er - Schäfchen und Traktor - Baby-Dreieckstuch,"8,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730526609/productimages/2233422-1-08.jpg",,2025-03-21 22:08:20
,Multipack 5er - Bauernhof - Baby-Wickelbody,"19,99",shirts,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739521417/productimages/2232821-1-08.jpg",,2025-03-21 22:08:20
,Multipack 5er - Wildtiere - Baby-Wickelbody,"19,99",shirts,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738830118/productimages/2232822-1-08.jpg",,2025-03-21 22:08:20
,Giraffe - Strampler-Set - 2 teilig,"12,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739878485/productimages/2232971-1-08.jpg",,2025-03-21 22:08:20
,Chip & Chap - Strampler-Set - 2 teilig,"15,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739543216/productimages/2232975-1-08.jpg",,2025-03-21 22:08:20
